outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,DEC 2021,202151,5-11,all_types,0,1725557,1,15328760,0,0.00652368,,,,,0
death,DEC 2021,202151,12-17,all_types,1,8725945,0,7124897,0.0114601,0,0,,,,0
death,DEC 2021,202151,18-29,all_types,5,20276933,44,13530478,0.0246586,0.325191763,13.1877832,,,,0
death,DEC 2021,202151,30-49,all_types,49,38259990,356,14680778,0.128071126,2.424939605,18.93431939,,,,0
death,DEC 2021,202151,50-64,all_types,225,31717482,976,7204849.55,0.709387965,13.54643138,19.09594193,,,,1
death,DEC 2021,202151,65-79,all_types,582,23622260.1,1405,2398996.8,2.463777799,58.56614732,23.77087225,,,,1
death,DEC 2021,202151,80+,all_types,576,6790293,967,1163572.9,8.482697286,83.10609503,9.797130822,,,,1
death,DEC 2021,202151,all_ages_adj,all_types,1438,131118460.1,3749,61432332.25,1.096718188,6.102649635,5.564464692,0.711813326,11.86642294,16.67069513,1
death,DEC 2021,202151,all_ages_adj,Janssen,194,10255422,3749,61432332.25,1.891682273,6.102649635,3.226043677,1.859549576,11.86642294,6.38134261,1
death,DEC 2021,202151,all_ages_adj,Moderna,560,47040833,3749,61432332.25,1.19045511,6.102649635,5.126316471,0.594824513,11.86642294,19.94945177,1
death,DEC 2021,202151,all_ages_adj,Pfizer,682,73726309,3749,61432332.25,0.925042918,6.102649635,6.597152973,0.699829529,11.86642294,16.9561621,1
death,DEC 2021,202152,5-11,all_types,0,2297650,3,15037519,0,0.0199501,,,,,0
death,DEC 2021,202152,12-17,all_types,0,8800418,3,7047468,0,0.0425685,,,,,0
death,DEC 2021,202152,18-29,all_types,18,20410290,65,13315037,0.08819081,0.488169879,5.535382665,,,,0
death,DEC 2021,202152,30-49,all_types,116,38460673,512,14437287.1,0.301606787,3.546372642,11.75826539,,,,1
death,DEC 2021,202152,50-64,all_types,530,31828067,1273,7073222.55,1.665196947,17.99745436,10.80800346,,,,1
death,DEC 2021,202152,65-79,all_types,1276,23691386.1,2027,2344227.8,5.385923789,86.46770591,16.05438719,,,,1
death,DEC 2021,202152,80+,all_types,1532,6820641,1648,1134790.9,22.46123202,145.2249926,6.465584454,,,,1
death,DEC 2021,202152,all_ages_adj,all_types,3472,132309125.1,5531,60389552.35,2.624157629,9.158869018,3.49021298,1.725548079,17.9995009,10.431179,1
death,DEC 2021,202152,all_ages_adj,Janssen,392,10317088,5531,60389552.35,3.799521726,9.158869018,2.410532083,3.869383268,17.9995009,4.65177514,1
death,DEC 2021,202152,all_ages_adj,Moderna,1282,47222640,5531,60389552.35,2.714799511,9.158869018,3.373681548,1.372532367,17.9995009,13.11408119,1
death,DEC 2021,202152,all_ages_adj,Pfizer,1794,74672868,5531,60389552.35,2.402479037,9.158869018,3.812257621,1.853279574,17.9995009,9.712242636,1
death,JAN 2022,202201,5-11,all_types,0,2598780,2,14733383,0,0.0135746,,,,,0
death,JAN 2022,202201,12-17,all_types,2,8864645,7,6944828,0.0225615,0.100794433,4.467534329,,,,0
death,JAN 2022,202201,18-29,all_types,16,20529317,64,13096732,0.077937323,0.488671525,6.270057905,,,,0
death,JAN 2022,202201,30-49,all_types,167,38624719,599,14187689.1,0.432365605,4.221970159,9.76481503,,,,1
death,JAN 2022,202201,50-64,all_types,754,31927439,1598,6936986.95,2.361605013,23.03593781,9.754356756,,,,1
death,JAN 2022,202201,65-79,all_types,1910,23734538.7,2807,2305484.8,8.047344101,121.7531341,15.12960457,,,,1
death,JAN 2022,202201,80+,all_types,2414,6832131,2493,1122899.9,35.33304616,222.0144467,6.283478806,,,,1
death,JAN 2022,202201,all_ages_adj,all_types,5263,133111569.7,7570,59328003.75,3.953826111,12.75957309,3.227145739,2.608180204,25.3156684,9.706257395,1
death,JAN 2022,202201,all_ages_adj,Janssen,594,10359594,7570,59328003.75,5.733815437,12.75957309,2.225319811,5.818678156,25.3156684,4.350759351,1
death,JAN 2022,202201,all_ages_adj,Moderna,1984,47378356,7570,59328003.75,4.187566154,12.75957309,3.047014094,2.138165545,25.3156684,11.83990101,1
death,JAN 2022,202201,all_ages_adj,Pfizer,2676,75277288,7570,59328003.75,3.554857077,12.75957309,3.589335045,2.744703342,25.3156684,9.223462517,1
death,JAN 2022,202202,5-11,all_types,0,2864067,4,14430920,0,0.0277183,,,,,0
death,JAN 2022,202202,12-17,all_types,4,8924734,3,6831760,0.0448193,0.0439125,0.979769562,,,,0
death,JAN 2022,202202,18-29,all_types,24,20634695,63,12859988,0.116308964,0.489891592,4.21198483,,,,0
death,JAN 2022,202202,30-49,all_types,135,38767220,506,13914987.1,0.348232347,3.636367007,10.4423585,,,,1
death,JAN 2022,202202,50-64,all_types,724,32009430,1464,6807519.95,2.261833466,21.50562923,9.508051566,,,,1
death,JAN 2022,202202,65-79,all_types,1992,23765933.7,2775,2271477.7,8.38174517,122.167169,14.57538573,,,,1
death,JAN 2022,202202,80+,all_types,2594,6839969,2708,1111796.95,37.92414849,243.5696554,6.422547773,,,,1
death,JAN 2022,202202,all_ages_adj,all_types,5473,133806048.7,7523,58228449.7,4.090248575,12.9198013,3.15868365,2.699383311,25.6869477,9.515857789,1
death,JAN 2022,202202,all_ages_adj,Janssen,552,10391844,7523,58228449.7,5.31185803,12.9198013,2.432256514,5.436015754,25.6869477,4.725326207,1
death,JAN 2022,202202,all_ages_adj,Moderna,2236,47500755,7523,58228449.7,4.7072936,12.9198013,2.744634687,2.383185278,25.6869477,10.77840986,1
death,JAN 2022,202202,all_ages_adj,Pfizer,2681,75817866,7523,58228449.7,3.536105857,12.9198013,3.65368058,2.745057751,25.6869477,9.357525427,1
death,JAN 2022,202203,5-11,all_types,0,3150211,2,14171202,0,0.0141131,,,,,0
death,JAN 2022,202203,12-17,all_types,2,9000979,2,6720975,0.0222198,0.0297576,1.33923709,,,,0
death,JAN 2022,202203,18-29,all_types,17,20751366,60,12675646.45,0.081922318,0.473348639,5.778018153,,,,1
death,JAN 2022,202203,30-49,all_types,157,38923095,384,13703726.1,0.403359496,2.802157583,6.947047503,,,,1
death,JAN 2022,202203,50-64,all_types,673,32094775,1271,6715255.95,2.096914529,18.92705222,9.026143867,,,,1
death,JAN 2022,202203,65-79,all_types,1840,23798634.7,2679,2244649.7,7.731535961,119.3504715,15.43683844,,,,1
death,JAN 2022,202203,80+,all_types,2330,6847945,2450,1103117.95,34.02480598,222.0977367,6.527523972,,,,1
death,JAN 2022,202203,all_ages_adj,all_types,5019,134567005.7,6848,57334573.15,3.729740417,11.94392776,3.202348267,2.478228546,23.94103764,9.660544695,1
death,JAN 2022,202203,all_ages_adj,Janssen,523,10428076,6848,57334573.15,5.015306755,11.94392776,2.381494961,5.147224064,23.94103764,4.651252274,1
death,JAN 2022,202203,all_ages_adj,Moderna,2087,47643251,6848,57334573.15,4.380473532,11.94392776,2.726629364,2.254985435,23.94103764,10.61693671,1
death,JAN 2022,202203,all_ages_adj,Pfizer,2400,76401010,6848,57334573.15,3.141319729,11.94392776,3.802200602,2.448575998,23.94103764,9.777535047,1
death,JAN 2022,202204,5-11,all_types,0,3446045,3,13971890,0,0.0214717,,,,,0
death,JAN 2022,202204,12-17,all_types,1,9088330,6,6633510,0.0110031,0.090449852,8.220381065,,,,0
death,JAN 2022,202204,18-29,all_types,19,20871401,32,12522416.45,0.091033659,0.255541733,2.807112621,,,,1
death,JAN 2022,202204,30-49,all_types,113,39082624,313,13523761.1,0.289131047,2.314444907,8.004830094,,,,1
death,JAN 2022,202204,50-64,all_types,536,32180004,1139,6637861.95,1.66563062,17.15913962,10.30188772,,,,1
death,JAN 2022,202204,65-79,all_types,1398,23831027.7,2184,2221052.6,5.866301771,98.33175495,16.76213717,,,,1
death,JAN 2022,202204,80+,all_types,1834,6856024,2075,1095603.95,26.75019807,189.3932566,7.080069316,,,,1
death,JAN 2022,202204,all_ages_adj,all_types,3901,135355455.7,5752,56606096.05,2.8820412,10.16144974,3.525782261,1.924702134,20.19254532,10.4912573,1
death,JAN 2022,202204,all_ages_adj,Janssen,374,10468605,5752,56606096.05,3.572586796,10.16144974,2.844283518,3.61892872,20.19254532,5.579702415,1
death,JAN 2022,202204,all_ages_adj,Moderna,1624,47782010,5752,56606096.05,3.3987687,10.16144974,2.989744416,1.729745459,20.19254532,11.67370911,1
death,JAN 2022,202204,all_ages_adj,Pfizer,1900,77010973,5752,56606096.05,2.467180878,10.16144974,4.118648061,1.9488464,20.19254532,10.36128107,1
death,FEB 2022,202205,5-11,all_types,0,3683561,3,13831021,0,0.0216904,,,,,0
death,FEB 2022,202205,12-17,all_types,3,9168343,3,6567269,0.0327213,0.0456811,1.39606631,,,,0
death,FEB 2022,202205,18-29,all_types,6,20974611,28,12401494.45,0.028606,0.225779241,7.892719575,,,,1
death,FEB 2022,202205,30-49,all_types,75,39217028,198,13384742.1,0.191243457,1.47929634,7.735147465,,,,1
death,FEB 2022,202205,50-64,all_types,363,32250255,770,6584426.6,1.125572495,11.69426052,10.38961112,,,,1
death,FEB 2022,202205,65-79,all_types,1081,23856929.7,1574,2205022.6,4.531178209,71.38248833,15.75362633,,,,1
death,FEB 2022,202205,80+,all_types,1191,6862549,1500,1090257.95,17.35506734,137.5821199,7.927489835,,,,1
death,FEB 2022,202205,all_ages_adj,all_types,2719,136013276.7,4076,56064233.7,1.999069551,7.270232251,3.636808058,1.326760652,14.47887404,10.91295104,1
death,FEB 2022,202205,all_ages_adj,Janssen,267,10497753,4076,56064233.7,2.543401431,7.270232251,2.858468256,2.569251644,14.47887404,5.635444107,1
death,FEB 2022,202205,all_ages_adj,Moderna,1176,47899503,4076,56064233.7,2.455140297,7.270232251,2.96122884,1.242546992,14.47887404,11.65257662,1
death,FEB 2022,202205,all_ages_adj,Pfizer,1274,77522820,4076,56064233.7,1.64338707,7.270232251,4.42393176,1.285162624,14.47887404,11.26618046,1
death,FEB 2022,202206,5-11,all_types,1,3942976,2,13692256,0.0253616,0.0146068,0.575942489,,,,0
death,FEB 2022,202206,12-17,all_types,0,9251523,4,6503211,0,0.0615081,,,,,0
death,FEB 2022,202206,18-29,all_types,5,21078513,20,12296275.45,0.0237208,0.162650878,6.856877299,,,,1
death,FEB 2022,202206,30-49,all_types,57,39349816,131,13259653.1,0.144854553,0.987959481,6.820355054,,,,1
death,FEB 2022,202206,50-64,all_types,220,32316061,552,6539960.6,0.680776039,8.440417821,12.39822987,,,,1
death,FEB 2022,202206,65-79,all_types,743,23880513.7,1182,2189775.6,3.111323355,53.97813365,17.34893082,,,,1
death,FEB 2022,202206,80+,all_types,841,6868246,1054,1085319.95,12.24475652,97.11421964,7.931086214,,,,1
death,FEB 2022,202206,all_ages_adj,all_types,1867,136687648.7,2945,55566451.7,1.36588786,5.299960516,3.880231072,0.913798079,10.59375407,11.59310171,1
death,FEB 2022,202206,all_ages_adj,Janssen,161,10522574,2945,55566451.7,1.530043885,5.299960516,3.463927126,1.628343731,10.59375407,6.505846321,1
death,FEB 2022,202206,all_ages_adj,Moderna,787,48004502,2945,55566451.7,1.639429569,5.299960516,3.23280769,0.831438452,10.59375407,12.74147719,1
death,FEB 2022,202206,all_ages_adj,Pfizer,916,78067983,2945,55566451.7,1.173336321,5.299960516,4.517000299,0.933688061,10.59375407,11.34613852,1
death,FEB 2022,202207,5-11,all_types,0,4188568,0,13598961,0,0,,,,,0
death,FEB 2022,202207,12-17,all_types,0,9331126,1,6458362,0,0.0154838,,,,,0
death,FEB 2022,202207,18-29,all_types,2,21184510,14,12211285.45,0.0094409,0.114648045,12.14381325,,,,1
death,FEB 2022,202207,30-49,all_types,40,39481367,94,13161911.1,0.101313615,0.714182001,7.049220417,,,,1
death,FEB 2022,202207,50-64,all_types,157,32376845,380,6508064.6,0.48491445,5.838909466,12.04111253,,,,1
death,FEB 2022,202207,65-79,all_types,493,23900936.7,731,2178944.6,2.062680665,33.5483518,16.26444286,,,,1
death,FEB 2022,202207,80+,all_types,542,6873292,629,1081503.95,7.885595432,58.1597506,7.375441854,,,,1
death,FEB 2022,202207,all_ages_adj,all_types,1234,137336644.7,1849,55199032.7,0.898522024,3.34969638,3.728006982,0.601703632,6.63310637,11.02387624,1
death,FEB 2022,202207,all_ages_adj,Janssen,103,10542984,1849,55199032.7,0.976953014,3.34969638,3.428717994,0.9751343,6.63310637,6.802249054,1
death,FEB 2022,202207,all_ages_adj,Moderna,571,48109636,1849,55199032.7,1.186872418,3.34969638,2.822288503,0.611778416,6.63310637,10.84233474,1
death,FEB 2022,202207,all_ages_adj,Pfizer,558,78591955,1849,55199032.7,0.709996335,3.34969638,4.71790658,0.564588993,6.63310637,11.74855772,1
death,FEB 2022,202208,5-11,all_types,0,4406111,0,13507019,0,0,,,,,0
death,FEB 2022,202208,12-17,all_types,0,9405300,1,6415998,0,0.015586,,,,,0
death,FEB 2022,202208,18-29,all_types,2,21287549,10,12137569.45,0.0093952,0.082388818,8.769279998,,,,1
death,FEB 2022,202208,30-49,all_types,13,39605441,70,13077611.95,0.0328238,0.535265921,16.30726372,,,,1
death,FEB 2022,202208,50-64,all_types,101,32432746,242,6480093.6,0.311413656,3.734513958,11.99213294,,,,1
death,FEB 2022,202208,65-79,all_types,318,23919835.7,497,2169432.4,1.32944057,22.9092181,17.23222431,,,,1
death,FEB 2022,202208,80+,all_types,373,6877903,446,1078371.95,5.42316459,41.35864254,7.626293072,,,,1
death,FEB 2022,202208,all_ages_adj,all_types,807,137934885.7,1266,54866096.35,0.585058664,2.307435893,3.943939357,0.38973934,4.564507842,11.71169388,1
death,FEB 2022,202208,all_ages_adj,Janssen,74,10561934,1266,54866096.35,0.70062926,2.307435893,3.293376433,0.720778977,4.564507842,6.33274275,1
death,FEB 2022,202208,all_ages_adj,Moderna,346,48224499,1266,54866096.35,0.717477646,2.307435893,3.216038725,0.363506215,4.564507842,12.55689079,1
death,FEB 2022,202208,all_ages_adj,Pfizer,387,79056972,1266,54866096.35,0.489520393,2.307435893,4.713666531,0.388634894,4.564507842,11.74497687,1
death,MAR 2022,202209,5-11,all_types,0,4571571,0,13434171,0,0,,,,,0
death,MAR 2022,202209,12-17,all_types,0,9465214,0,6380343,0,0,,,,,0
death,MAR 2022,202209,18-29,all_types,0,21376662,5,12070867.45,0,0.041422,,,,,1
death,MAR 2022,202209,30-49,all_types,15,39710288,51,13006445.95,0.0377736,0.392113266,10.38062048,,,,1
death,MAR 2022,202209,50-64,all_types,79,32478301,168,6455732.6,0.243239325,2.602338269,10.69867413,,,,1
death,MAR 2022,202209,65-79,all_types,226,23935867.7,343,2161202.4,0.944189711,15.87079489,16.80890472,,,,1
death,MAR 2022,202209,80+,all_types,294,6882054,290,1075377.95,4.271980429,26.967263,6.312590482,,,,1
death,MAR 2022,202209,all_ages_adj,all_types,614,138419957.7,857,54584140.35,0.443577653,1.570053123,3.539522587,0.299017774,3.10754001,10.39249263,1
death,MAR 2022,202209,all_ages_adj,Janssen,42,10580886,857,54584140.35,0.396942184,1.570053123,3.955369787,0.405959696,3.10754001,7.654799337,1
death,MAR 2022,202209,all_ages_adj,Moderna,266,48315889,857,54584140.35,0.550543528,1.570053123,2.851823774,0.281114162,3.10754001,11.0543702,1
death,MAR 2022,202209,all_ages_adj,Pfizer,306,79432194,857,54584140.35,0.385234229,1.570053123,4.07558053,0.309978116,3.10754001,10.02503031,1
death,MAR 2022,202210,5-11,all_types,0,4702269,1,13378600,0,0.00747462,,,,,0
death,MAR 2022,202210,12-17,all_types,0,9515506,1,6353171,0,0.0157402,,,,,0
death,MAR 2022,202210,18-29,all_types,0,21450822,9,12016691.45,0,0.074895823,,,,,1
death,MAR 2022,202210,30-49,all_types,11,39795501,38,12949615.3,0.0276413,0.293445011,10.61617383,,,,1
death,MAR 2022,202210,50-64,all_types,52,32515440,105,6436333.6,0.159924024,1.631363545,10.20086605,,,,1
death,MAR 2022,202210,65-79,all_types,157,23949173.7,207,2155024.4,0.655554976,9.605459688,14.65240908,,,,1
death,MAR 2022,202210,80+,all_types,183,6885420,209,1073190.95,2.657789939,19.4746331,7.327378593,,,,1
death,MAR 2022,202210,all_ages_adj,all_types,403,138814131.7,570,54362626.7,0.290316263,1.048514457,3.611628384,0.195586333,2.032114232,10.389858,1
death,MAR 2022,202210,all_ages_adj,Janssen,21,10595932,570,54362626.7,0.198189267,1.048514457,5.290470421,0.207610214,2.032114232,9.788122614,1
death,MAR 2022,202210,all_ages_adj,Moderna,195,48385557,570,54362626.7,0.403012825,1.048514457,2.601690052,0.200373295,2.032114232,10.14164205,1
death,MAR 2022,202210,all_ages_adj,Pfizer,187,79741772,570,54362626.7,0.234506953,1.048514457,4.471144425,0.190485866,2.032114232,10.66805781,1
death,MAR 2022,202211,5-11,all_types,0,4805046,1,13328730,0,0.00750259,,,,,0
death,MAR 2022,202211,12-17,all_types,0,9555862,0,6326376,0,0,,,,,0
death,MAR 2022,202211,18-29,all_types,1,21514508,7,11966568.45,0.00464803,0.0584963,12.58519154,,,,1
death,MAR 2022,202211,30-49,all_types,8,39869177,32,12896862.3,0.0200656,0.248122367,12.36554321,,,,1
death,MAR 2022,202211,50-64,all_types,32,32546441,78,6418143.6,0.098321042,1.215304687,12.36057572,,,,1
death,MAR 2022,202211,65-79,all_types,125,23960677.7,152,2148502.85,0.521688082,7.074693897,13.56115682,,,,1
death,MAR 2022,202211,80+,all_types,145,6888401,123,1070889.95,2.10498779,11.48577405,5.456456377,,,,1
death,MAR 2022,202211,all_ages_adj,all_types,311,139140112.7,393,54156073.15,0.223515702,0.725680385,3.246664004,0.150787953,1.40676614,9.329433246,1
death,MAR 2022,202211,all_ages_adj,Janssen,24,10609380,393,54156073.15,0.226214915,0.725680385,3.207924567,0.225180702,1.40676614,6.247276631,1
death,MAR 2022,202211,all_ages_adj,Moderna,150,48445599,393,54156073.15,0.309625648,0.725680385,2.343734728,0.157775352,1.40676614,8.916260504,1
death,MAR 2022,202211,all_ages_adj,Pfizer,136,79994726,393,54156073.15,0.170011208,0.725680385,4.268426731,0.138371739,1.40676614,10.16657124,1
death,MAR 2022,202212,5-11,all_types,0,4883753,1,13277338,0,0.00753163,,,,,0
death,MAR 2022,202212,12-17,all_types,0,9587879,0,6295227,0,0,,,,,0
death,MAR 2022,202212,18-29,all_types,1,21566248,2,11921035.45,0.00463688,0.0167771,3.618183687,,,,1
death,MAR 2022,202212,30-49,all_types,7,39928961,21,12848833.3,0.0175311,0.163438964,9.322782871,,,,1
death,MAR 2022,202212,50-64,all_types,29,32571120,59,6400592.6,0.089035931,0.921789648,10.35300733,,,,1
death,MAR 2022,202212,65-79,all_types,76,23970001.7,122,2142741.85,0.317062973,5.69363967,17.95744113,,,,1
death,MAR 2022,202212,80+,all_types,115,6890743,99,1068725.95,1.668905661,9.263366348,5.550563201,,,,1
death,MAR 2022,202212,all_ages_adj,all_types,228,139398705.7,304,53954494.15,0.163559625,0.563437772,3.444846326,0.112382735,1.106836845,9.848815659,1
death,MAR 2022,202212,all_ages_adj,Janssen,16,10620311,304,53954494.15,0.150654722,0.563437772,3.739927733,0.168744633,1.106836845,6.559241749,1
death,MAR 2022,202212,all_ages_adj,Moderna,116,48494422,304,53954494.15,0.239202769,0.563437772,2.35548182,0.126445149,1.106836845,8.753493919,1
death,MAR 2022,202212,all_ages_adj,Pfizer,96,80193788,304,53954494.15,0.11971002,0.563437772,4.706688467,0.097157463,1.106836845,11.39219579,1
death,MAR 2022,202213,5-11,all_types,0,4950290,0,13231422,0,0,,,,,0
death,MAR 2022,202213,12-17,all_types,0,9616063,1,6278912,0,0.0159263,,,,,0
death,MAR 2022,202213,18-29,all_types,2,21612869,4,11881734.45,0.0092537,0.0336651,3.637998996,,,,1
death,MAR 2022,202213,30-49,all_types,7,39981159,12,12808540.3,0.0175082,0.093687491,5.35104923,,,,1
death,MAR 2022,202213,50-64,all_types,26,32592593,42,6382385.6,0.079772726,0.658061149,8.249199689,,,,1
death,MAR 2022,202213,65-79,all_types,74,23978472.7,75,2130848.85,0.308610148,3.519724076,11.40508212,,,,1
death,MAR 2022,202213,80+,all_types,116,6892957,83,1064624.95,1.682877174,7.796172727,4.632645118,,,,1
death,MAR 2022,202213,all_ages_adj,all_types,225,139624403.7,217,53778468.15,0.161146615,0.403507217,2.503975756,0.11133292,0.775149015,6.962442177,1
death,MAR 2022,202213,all_ages_adj,Janssen,10,10630288,217,53778468.15,0.094070829,0.403507217,4.289397923,0.104044121,0.775149015,7.450195238,1
death,MAR 2022,202213,all_ages_adj,Moderna,103,48537928,217,53778468.15,0.212205185,0.403507217,1.901495556,0.109038538,0.775149015,7.108945422,1
death,MAR 2022,202213,all_ages_adj,Pfizer,112,80366052,217,53778468.15,0.139362327,0.403507217,2.895382318,0.11475787,0.775149015,6.754647967,1
death,APR 2022,202214,5-11,all_types,0,5009659,1,13206001,0,0.00757232,,,,,0
death,APR 2022,202214,12-17,all_types,0,9640820,0,6262096,0,0,,,,,0
death,APR 2022,202214,18-29,all_types,2,21651842,2,11843727.45,0.0092371,0.0168866,1.828127343,,,,1
death,APR 2022,202214,30-49,all_types,5,40024751,13,12770099.3,0.0124923,0.101800305,8.149063696,,,,1
death,APR 2022,202214,50-64,all_types,23,32611176,44,6359925.6,0.070527969,0.691831993,9.809328204,,,,1
death,APR 2022,202214,65-79,all_types,86,23986688.7,71,2111965.85,0.358532189,3.361796783,9.376554989,,,,1
death,APR 2022,202214,80+,all_types,117,6895298,77,1056583.95,1.696808463,7.287636728,4.294908287,,,,1
death,APR 2022,202214,all_ages_adj,all_types,233,139820234.7,208,53610399.15,0.166642547,0.387984427,2.328243505,0.113681488,0.745727756,6.559799376,1
death,APR 2022,202214,all_ages_adj,Janssen,22,10640297,208,53610399.15,0.206761146,0.387984427,1.876486153,0.189971422,0.745727756,3.925473351,1
death,APR 2022,202214,all_ages_adj,Moderna,111,48573402,208,53610399.15,0.228520127,0.387984427,1.697812932,0.117584664,0.745727756,6.342049461,1
death,APR 2022,202214,all_ages_adj,Pfizer,100,80516868,208,53610399.15,0.124197578,0.387984427,3.12392909,0.100854897,0.745727756,7.394065888,1
death,APR 2022,202215,5-11,all_types,0,5057467,1,13183903,0,0.00758501,,,,,0
death,APR 2022,202215,12-17,all_types,0,9660596,1,6249645,0,0.0160009,,,,,0
death,APR 2022,202215,18-29,all_types,1,21685842,6,11804417.45,0.0046113,0.0508284,11.02257291,,,,1
death,APR 2022,202215,30-49,all_types,8,40062697,15,12729943.3,0.0199687,0.117832418,5.900855574,,,,1
death,APR 2022,202215,50-64,all_types,35,32633700,44,6335722.6,0.107251093,0.69447485,6.475223972,,,,1
death,APR 2022,202215,65-79,all_types,90,24004960.7,67,2092750.3,0.374922505,3.20152863,8.539174326,,,,1
death,APR 2022,202215,80+,all_types,121,6900406,80,1048026.95,1.75352001,7.633391489,4.353181854,,,,1
death,APR 2022,202215,all_ages_adj,all_types,255,140005668.7,214,53444408.6,0.182135482,0.400416069,2.198451745,0.124927813,0.755108811,6.044361087,1
death,APR 2022,202215,all_ages_adj,Janssen,14,10649498,214,53444408.6,0.131461596,0.400416069,3.045878661,0.134404725,0.755108811,5.618171636,1
death,APR 2022,202215,all_ages_adj,Moderna,109,48614043,214,53444408.6,0.224215048,0.400416069,1.785857247,0.11556664,0.755108811,6.533968728,1
death,APR 2022,202215,all_ages_adj,Pfizer,131,80654115,214,53444408.6,0.162421967,0.400416069,2.465282723,0.133429593,0.755108811,5.659230401,1
death,APR 2022,202216,5-11,all_types,0,5094101,1,13156062,0,0.00760106,,,,,0
death,APR 2022,202216,12-17,all_types,0,9676811,0,6231807,0,0,,,,,0
death,APR 2022,202216,18-29,all_types,0,21715870,2,11772961.45,0,0.0169881,,,,,1
death,APR 2022,202216,30-49,all_types,10,40095738,12,12697213.3,0.0249403,0.094508927,3.78940516,,,,1
death,APR 2022,202216,50-64,all_types,36,32671557,29,6314802.6,0.110187586,0.459238425,4.167787327,,,,1
death,APR 2022,202216,65-79,all_types,102,24064860.7,58,2075842.3,0.423854521,2.794046542,6.591994198,,,,1
death,APR 2022,202216,80+,all_types,199,6917848,88,1039900.95,2.876617121,8.462344418,2.941769468,,,,1
death,APR 2022,202216,all_ages_adj,all_types,347,140236785.7,190,53288589.6,0.247438643,0.356549125,1.440959748,0.171369768,0.691226728,4.033539512,1
death,APR 2022,202216,all_ages_adj,Janssen,29,10657687,190,53288589.6,0.272104069,0.356549125,1.310341026,0.280780288,0.691226728,2.461806463,1
death,APR 2022,202216,all_ages_adj,Moderna,149,48686482,190,53288589.6,0.306039775,0.356549125,1.165041783,0.15964711,0.691226728,4.329716505,1
death,APR 2022,202216,all_ages_adj,Pfizer,169,80807581,190,53288589.6,0.209138794,0.356549125,1.704844515,0.171213051,0.691226728,4.03723154,1
death,APR 2022,202217,5-11,all_types,0,5126407,1,13131361,0,0.00761536,,,,,0
death,APR 2022,202217,12-17,all_types,0,9691537,1,6217587,0,0.0160834,,,,,0
death,APR 2022,202217,18-29,all_types,2,21743432,1,11741324.45,0.0091982,0.0085169,0.925936086,,,,1
death,APR 2022,202217,30-49,all_types,14,40126455,22,12664972.3,0.0348897,0.173707447,4.978760029,,,,1
death,APR 2022,202217,50-64,all_types,40,32709338,25,6294274.6,0.122289237,0.397186357,3.247925702,,,,1
death,APR 2022,202217,65-79,all_types,136,24123521.55,87,2060334.3,0.563765119,4.222615718,7.490026564,,,,1
death,APR 2022,202217,80+,all_types,234,6937297,126,1032054.95,3.373071673,12.20865226,3.619446441,,,,1
death,APR 2022,202217,all_ages_adj,all_types,426,140457987.6,263,53141908.6,0.303293538,0.494901307,1.631756844,0.209940225,0.984274486,4.688355859,1
death,APR 2022,202217,all_ages_adj,Janssen,22,10665518,263,53141908.6,0.206272213,0.494901307,2.399263088,0.230892439,0.984274486,4.262913467,1
death,APR 2022,202217,all_ages_adj,Moderna,157,48757408,263,53141908.6,0.322002351,0.494901307,1.536949358,0.168945179,0.984274486,5.825999262,1
death,APR 2022,202217,all_ages_adj,Pfizer,246,80955162,263,53141908.6,0.303871914,0.494901307,1.628651034,0.251398534,0.984274486,3.915195811,1
death,MAY 2022,202218,5-11,all_types,0,5155437,0,13107694,0,0,,,,,0
death,MAY 2022,202218,12-17,all_types,0,9706385,4,6204329,0,0.064471114,,,,,0
death,MAY 2022,202218,18-29,all_types,1,21768569,3,11710880.45,0.00459378,0.0256172,5.576498478,,,,1
death,MAY 2022,202218,30-49,all_types,10,40153655,16,12633668.3,0.0249043,0.126645719,5.085288491,,,,1
death,MAY 2022,202218,50-64,all_types,39,32742506,40,6274928.6,0.119111225,0.637457453,5.351783196,,,,1
death,MAY 2022,202218,65-79,all_types,158,24169790.55,93,2046543.3,0.653708602,4.544247854,6.951488535,,,,1
death,MAY 2022,202218,80+,all_types,297,6954177,149,1025033.95,4.270814505,14.5361039,3.403590553,,,,1
death,MAY 2022,202218,all_ages_adj,all_types,505,140650519.6,305,53003077.6,0.359045954,0.575438284,1.602687001,0.24650988,1.129630152,4.582494438,1
death,MAY 2022,202218,all_ages_adj,Janssen,25,10673207,305,53003077.6,0.23423138,0.575438284,2.456708767,0.259399276,1.129630152,4.354793006,1
death,MAY 2022,202218,all_ages_adj,Moderna,208,48817456,305,53003077.6,0.426077098,0.575438284,1.350549668,0.217596995,1.129630152,5.191386729,1
death,MAY 2022,202218,all_ages_adj,Pfizer,271,81084471,305,53003077.6,0.33421936,0.575438284,1.721738333,0.276827373,1.129630152,4.080630246,1
death,MAY 2022,202219,5-11,all_types,0,5182223,3,13083419,0,0.0229298,,,,,0
